path	disposition	provider	rationale	inventory_origins
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/matrix4.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/matrix4.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/obbox.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/obbox.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/ode.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/ode.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/plane.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/pot.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/pot.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/quat.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/quat.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/rect.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/sphere.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/tcbspline.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/tcbspline.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/tri.cpp	production-compiled	GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/tri.cpp	compiled and runtime-witnessed by the M19 original-support harness	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/tri.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/v3_rnd.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/v3_rnd.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vector2.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vector2i.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vector3.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vector4.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vehiclecurve.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vehiclecurve.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vp.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/vp.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/wwmath.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/wwmath.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWMath/wwmathids.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definition.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definition.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionclassids.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionfactory.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionfactory.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionfactorymgr.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionfactorymgr.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionmgr.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/definitionmgr.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/editable.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/parameter.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/parameter.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/parameterlist.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/parametertypes.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/persist.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/persistfactory.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/persistfactory.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/pointerremap.cpp	production-compiled	GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/pointerremap.cpp	compiled and runtime-witnessed by the M19 original-support harness	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/pointerremap.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/postloadable.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveload.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveload.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveloadids.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveloadstatus.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveloadstatus.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveloadsubsystem.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/saveloadsubsystem.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/simpledefinitionfactory.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/simpleparameter.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/twiddler.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/twiddler.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/wwsaveload.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/WWSaveLoad/wwsaveload.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/Wwutil/mathutil.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/Wwutil/mathutil.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/Wwutil/miscutil.cpp	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/Wwutil/miscutil.h	excluded	M19	deferred until the M19 original WW support provider is linked	ZH_LEGACY_ZH_WWSUPPORT_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpdiff.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpdiff.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpdiff.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpdiff_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpspec.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpspec.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpspec.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd6bumpspec_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpdiff.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpdiff.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpdiff_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpdiffpass0.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpdiffpass1.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpspec.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpspec.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpspec_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpspecpass0.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd7bumpspecpass1.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpdiff.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpdiff.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpdiff.psh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpdiff.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpdiff_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpspec.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpspec.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpspec.psh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpspec.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8bumpspec_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8ssbumpdiff.psh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8ssbumpdiff.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8ssbumpspec.psh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shd8ssbumpspec.vsh	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdbumpdiff.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdbumpdiff.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdbumpspec.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdbumpspec.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdclassids.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdcubemap.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdcubemap.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shddef.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shddef.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shddeffactory.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shddeffactory.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shddefmanager.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shddefmanager.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdforcelinks.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdforcelinks.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdglossmask.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdglossmask.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdhw_constants.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdhwshader.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdhwshader.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdinterface.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdinterface.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdlegacyw3d.cpp	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
GeneralsMD/Code/Libraries/Source/WWVegas/wwshade/shdlegacyw3d.h	excluded	M22	original WWShade producers are owned by M22	ZH_LEGACY_ZH_WWSHADE_SOURCES
